x,Stream,stream,Season,num,d,date,time,new.time,dt,station,temp,oxy,light,bp,z,dtime,bpcalc,sondemetabmodel
,SHA,Stream,Fall,1,NA,10/27/2022,17:20:00,0.3,10/27/2022 17:20,up,12.43,8.24,82.74,770.32362,0.21,(10/27/22 17:20:00),747.5347684,8.24
,SHA,Stream,Fall,2,NA,10/27/2022,17:30:00,0.4,10/27/2022 17:30,up,12.43,8.13,66.99,770.32362,0.21,(10/27/22 17:30:00),747.5347684,8.241248656
,SHA,Stream,Fall,3,NA,10/27/2022,17:40:00,0.6,10/27/2022 17:40,up,12.43,8.08,64.26,770.47348,0.21,(10/27/22 17:40:00),747.680195,8.232364152
,SHA,Stream,Fall,4,NA,10/27/2022,17:50:00,0.8,10/27/2022 17:50,up,12.43,8.06,59.01,770.62334,0.21,(10/27/22 17:50:00),747.8256216,8.219546416
,SHA,Stream,Fall,5,NA,10/27/2022,18:00:00,0.9,10/27/2022 18:00,up,12.43,7.98,51.24,770.69954,0.21,(10/27/22 18:00:00),747.8995673,8.200171311
,SHA,Stream,Fall,6,NA,10/27/2022,18:10:00,1.1,10/27/2022 18:10,up,12.43,7.93,43.26,770.69954,0.21,(10/27/22 18:10:00),747.8995673,8.172964275
,SHA,Stream,Fall,7,NA,10/27/2022,18:20:00,1.3,10/27/2022 18:20,up,12.43,7.93,22.26,770.69954,0.21,(10/27/22 18:20:00),747.8995673,8.130969548
,SHA,Stream,Fall,8,NA,10/27/2022,18:30:00,1.4,10/27/2022 18:30,up,12.43,7.84,11.76,770.7732,0.21,(10/27/22 18:30:00),747.9710482,8.073419099
,SHA,Stream,Fall,9,NA,10/27/2022,18:40:00,1.6,10/27/2022 18:40,up,12.43,7.77,6.51,770.69954,0.21,(10/27/22 18:40:00),747.8995673,8.009544464
,SHA,Stream,Fall,10,NA,10/27/2022,18:50:00,1.8,10/27/2022 18:50,up,12.43,7.76,1.26,770.62334,0.21,(10/27/22 18:50:00),747.8256216,7.942433745
,SHA,Stream,Fall,11,NA,10/27/2022,19:00:00,1.9,10/27/2022 19:00,up,12.43,7.665,1.26,770.69954,0.21,(10/27/22 19:00:00),747.8995673,7.875134343
,SHA,Stream,Fall,12,NA,10/27/2022,19:10:00,2.1,10/27/2022 19:10,up,11.83,7.57,1.26,770.54968,0.21,(10/27/22 19:10:00),747.7068644,7.81141351
,SHA,Stream,Fall,13,NA,10/27/2022,19:20:00,2.3,10/27/2022 19:20,up,11.74,7.53,1.26,770.62334,0.21,(10/27/22 19:20:00),747.7712317,7.753117884
,SHA,Stream,Fall,14,NA,10/27/2022,19:30:00,2.4,10/27/2022 19:30,up,11.67,7.52,1.26,770.69954,0.21,(10/27/22 19:30:00),747.8396392,7.697665082
,SHA,Stream,Fall,15,NA,10/27/2022,19:40:00,2.6,10/27/2022 19:40,up,11.6,7.51,1.26,770.7732,0.21,(10/27/22 19:40:00),747.9055783,7.644838725
,SHA,Stream,Fall,16,NA,10/27/2022,19:50:00,2.8,10/27/2022 19:50,up,11.53,7.44,1.26,770.7732,0.21,(10/27/22 19:50:00),747.9000396,7.594505552
,SHA,Stream,Fall,17,NA,10/27/2022,20:00:00,2.9,10/27/2022 20:00,up,11.46,7.4,1.26,770.7732,0.21,(10/27/22 20:00:00),747.8944981,7.546538905
,SHA,Stream,Fall,18,NA,10/27/2022,20:10:00,3.1,10/27/2022 20:10,up,11.4,7.38,1.26,770.7732,0.21,(10/27/22 20:10:00),747.8897462,7.500828548
,SHA,Stream,Fall,19,NA,10/27/2022,20:20:00,3.3,10/27/2022 20:20,up,11.33,7.24,1.26,770.7732,0.21,(10/27/22 20:20:00),747.8841998,7.457240768
,SHA,Stream,Fall,20,NA,10/27/2022,20:30:00,3.4,10/27/2022 20:30,up,11.25,7.25,1.26,770.8494,0.21,(10/27/22 20:30:00),747.9517942,7.415761836
,SHA,Stream,Fall,21,NA,10/27/2022,20:40:00,3.6,10/27/2022 20:40,up,11.17,7.19,1.26,770.8494,0.21,(10/27/22 20:40:00),747.945448,7.376348912
,SHA,Stream,Fall,22,NA,10/27/2022,20:50:00,3.8,10/27/2022 20:50,up,11.08,7.16,1.26,770.92306,0.21,(10/27/22 20:50:00),748.009775,7.338919852
,SHA,Stream,Fall,23,NA,10/27/2022,21:00:00,3.9,10/27/2022 21:00,up,10.99,7.07,1.26,771.07546,0.21,(10/27/22 21:00:00),748.1504952,7.303478445
,SHA,Stream,Fall,24,NA,10/27/2022,21:10:00,4.1,10/27/2022 21:10,up,10.91,7.02,1.26,771.14912,0.21,(10/27/22 21:10:00),748.215605,7.269933943
,SHA,Stream,Fall,25,NA,10/27/2022,21:20:00,4.3,10/27/2022 21:20,up,10.83,6.94,1.26,771.14912,0.21,(10/27/22 21:20:00),748.2092414,7.238116861
,SHA,Stream,Fall,26,NA,10/27/2022,21:30:00,4.4,10/27/2022 21:30,up,10.75,6.94,1.26,771.07546,0.21,(10/27/22 21:30:00),748.131406,7.20791402
,SHA,Stream,Fall,27,NA,10/27/2022,21:40:00,4.6,10/27/2022 21:40,up,10.69,6.89,1.26,771.14912,0.21,(10/27/22 21:40:00),748.1980965,7.179269528
,SHA,Stream,Fall,28,NA,10/27/2022,21:50:00,4.8,10/27/2022 21:50,up,10.62,6.89,1.26,771.29898,0.21,(10/27/22 21:50:00),748.3379187,7.152087923
,SHA,Stream,Fall,29,NA,10/27/2022,22:00:00,4.9,10/27/2022 22:00,up,10.56,6.89,1.26,771.14912,0.21,(10/27/22 22:00:00),748.187738,7.126292462
,SHA,Stream,Fall,30,NA,10/27/2022,22:10:00,5.1,10/27/2022 22:10,up,10.51,6.86,1.26,771.14912,0.21,(10/27/22 22:10:00),748.1837514,7.101735029
,SHA,Stream,Fall,31,NA,10/27/2022,22:20:00,5.3,10/27/2022 22:20,up,10.45,6.82,1.26,771.14912,0.21,(10/27/22 22:20:00),748.1789657,7.078360472
,SHA,Stream,Fall,32,NA,10/27/2022,22:30:00,5.4,10/27/2022 22:30,up,10.41,6.83,1.26,771.37518,0.21,(10/27/22 22:30:00),748.3950996,7.056226301
,SHA,Stream,Fall,33,NA,10/27/2022,22:40:00,5.6,10/27/2022 22:40,up,10.36,6.82,1.26,771.37518,0.21,(10/27/22 22:40:00),748.3911078,7.035188464
,SHA,Stream,Fall,34,NA,10/27/2022,22:50:00,5.8,10/27/2022 22:50,up,10.32,6.82,1.26,771.44884,0.21,(10/27/22 22:50:00),748.4593782,7.015208473
,SHA,Stream,Fall,35,NA,10/27/2022,23:00:00,5.9,10/27/2022 23:00,up,10.27,6.83,1.26,771.52504,0.21,(10/27/22 23:00:00),748.5293122,6.996217744
,SHA,Stream,Fall,36,NA,10/27/2022,23:10:00,6.1,10/27/2022 23:10,up,10.22,6.83,1.26,771.5987,0.21,(10/27/22 23:10:00),748.5967799,6.978224811
,SHA,Stream,Fall,37,NA,10/27/2022,23:20:00,6.3,10/27/2022 23:20,up,10.18,6.81,1.26,771.5987,0.21,(10/27/22 23:20:00),748.5935813,6.961168848
,SHA,Stream,Fall,38,NA,10/27/2022,23:30:00,6.4,10/27/2022 23:30,up,10.14,6.82,1.26,771.52504,0.21,(10/27/22 23:30:00),748.5189184,6.944924592
,SHA,Stream,Fall,39,NA,10/27/2022,23:40:00,6.6,10/27/2022 23:40,up,10.11,6.82,1.26,771.5987,0.21,(10/27/22 23:40:00),748.5879818,6.929480287
,SHA,Stream,Fall,40,NA,10/27/2022,23:50:00,6.8,10/27/2022 23:50,up,10.09,6.81,1.26,771.5987,0.21,(10/27/22 23:50:00),748.5863814,6.914776942
,SHA,Stream,Fall,41,NA,10/28/2022,0:00:00,6.9,10/28/2022 0:00,up,10.07,6.84,1.26,771.44884,0.21,(10/28/22 00:00:00),748.4393906,6.900677031
,SHA,Stream,Fall,42,NA,10/28/2022,0:10:00,7.1,10/28/2022 0:10,up,10.04,6.83,1.26,771.44884,0.21,(10/28/22 00:10:00),748.4369897,6.887156445
,SHA,Stream,Fall,43,NA,10/28/2022,0:20:00,7.3,10/28/2022 0:20,up,10.02,6.76,1.26,771.44884,0.21,(10/28/22 00:20:00),748.4353889,6.874282787
,SHA,Stream,Fall,44,NA,10/28/2022,0:30:00,7.4,10/28/2022 0:30,up,10.01,6.81,1.26,771.44884,0.21,(10/28/22 00:30:00),748.4345884,6.86198415
,SHA,Stream,Fall,45,NA,10/28/2022,0:40:00,7.6,10/28/2022 0:40,up,9.99,6.81,1.26,771.44884,0.21,(10/28/22 00:40:00),748.4329872,6.850188852
,SHA,Stream,Fall,46,NA,10/28/2022,0:50:00,7.8,10/28/2022 0:50,up,9.98,6.83,1.26,771.44884,0.21,(10/28/22 00:50:00),748.4321865,6.838927716
,SHA,Stream,Fall,47,NA,10/28/2022,1:00:00,7.9,10/28/2022 1:00,up,9.98,6.83,1.26,771.37518,0.21,(10/28/22 01:00:00),748.3607242,6.828113888
,SHA,Stream,Fall,48,NA,10/28/2022,1:10:00,8.1,10/28/2022 1:10,up,9.97,6.83,1.26,771.29898,0.21,(10/28/22 01:10:00),748.2859971,6.81765961
,SHA,Stream,Fall,49,NA,10/28/2022,1:20:00,8.3,10/28/2022 1:20,up,9.96,6.83,1.26,771.29898,0.21,(10/28/22 01:20:00),748.2851965,6.807619792
,SHA,Stream,Fall,50,NA,10/28/2022,1:30:00,8.4,10/28/2022 1:30,up,9.95,6.78,1.26,771.37518,0.21,(10/28/22 01:30:00),748.3583221,6.798020117
,SHA,Stream,Fall,51,NA,10/28/2022,1:40:00,8.6,10/28/2022 1:40,up,9.94,6.79,1.26,771.37518,0.21,(10/28/22 01:40:00),748.3575213,6.788843988
,SHA,Stream,Fall,52,NA,10/28/2022,1:50:00,8.8,10/28/2022 1:50,up,9.93,6.79,1.26,771.44884,0.21,(10/28/22 01:50:00),748.4281823,6.780074757
,SHA,Stream,Fall,53,NA,10/28/2022,2:00:00,8.9,10/28/2022 2:00,up,9.91,6.78,1.26,771.44884,0.21,(10/28/22 02:00:00),748.4265802,6.771694525
,SHA,Stream,Fall,54,NA,10/28/2022,2:10:00,9.1,10/28/2022 2:10,up,9.9,6.78,1.26,771.44884,0.21,(10/28/22 02:10:00),748.4257791,6.763719685
,SHA,Stream,Fall,55,NA,10/28/2022,2:20:00,9.3,10/28/2022 2:20,up,9.88,6.76,1.26,771.44884,0.21,(10/28/22 02:20:00),748.4241767,6.756083633
,SHA,Stream,Fall,56,NA,10/28/2022,2:30:00,9.4,10/28/2022 2:30,up,9.86,6.77,1.26,771.44884,0.21,(10/28/22 02:30:00),748.4225741,6.748821964
,SHA,Stream,Fall,57,NA,10/28/2022,2:40:00,9.6,10/28/2022 2:40,up,9.85,6.79,1.26,771.44884,0.21,(10/28/22 02:40:00),748.4217727,6.741923463
,SHA,Stream,Fall,58,NA,10/28/2022,2:50:00,9.8,10/28/2022 2:50,up,9.83,6.81,1.26,771.52504,0.21,(10/28/22 02:50:00),748.4940951,6.73534342
,SHA,Stream,Fall,59,NA,10/28/2022,3:00:00,9.9,10/28/2022 3:00,up,9.82,6.84,1.26,771.52504,0.21,(10/28/22 03:00:00),748.4932934,6.729121528
,SHA,Stream,Fall,60,NA,10/28/2022,3:10:00,10.1,10/28/2022 3:10,up,9.8,6.81,1.26,771.52504,0.21,(10/28/22 03:10:00),748.49169,6.723171774
,SHA,Stream,Fall,61,NA,10/28/2022,3:20:00,10.3,10/28/2022 3:20,up,9.79,6.79,1.26,771.44884,0.21,(10/28/22 03:20:00),748.4169631,6.717515194
,SHA,Stream,Fall,62,NA,10/28/2022,3:30:00,10.4,10/28/2022 3:30,up,9.78,6.84,1.26,771.52504,0.21,(10/28/22 03:30:00),748.4900863,6.71211283
,SHA,Stream,Fall,63,NA,10/28/2022,3:40:00,10.6,10/28/2022 3:40,up,9.78,6.86,1.26,771.5987,0.21,(10/28/22 03:40:00),748.5615471,6.706999348
,SHA,Stream,Fall,64,NA,10/28/2022,3:50:00,10.8,10/28/2022 3:50,up,9.77,6.83,1.26,771.52504,0.21,(10/28/22 03:50:00),748.4892844,6.702071152
,SHA,Stream,Fall,65,NA,10/28/2022,4:00:00,10.9,10/28/2022 4:00,up,9.77,6.86,1.26,771.5987,0.21,(10/28/22 04:00:00),748.5607451,6.697373681
,SHA,Stream,Fall,66,NA,10/28/2022,4:10:00,11.1,10/28/2022 4:10,up,9.77,6.85,1.26,771.44884,0.21,(10/28/22 04:10:00),748.4153595,6.692829114
,SHA,Stream,Fall,67,NA,10/28/2022,4:20:00,11.3,10/28/2022 4:20,up,9.77,6.79,1.26,771.44884,0.21,(10/28/22 04:20:00),748.4153595,6.688411851
,SHA,Stream,Fall,68,NA,10/28/2022,4:30:00,11.4,10/28/2022 4:30,up,9.77,6.84,1.26,771.52504,0.21,(10/28/22 04:30:00),748.4892844,6.684178417
,SHA,Stream,Fall,69,NA,10/28/2022,4:40:00,11.6,10/28/2022 4:40,up,9.77,6.87,1.26,771.52504,0.21,(10/28/22 04:40:00),748.4892844,6.680122019
,SHA,Stream,Fall,70,NA,10/28/2022,4:50:00,11.8,10/28/2022 4:50,up,9.78,6.88,1.26,771.52504,0.21,(10/28/22 04:50:00),748.4900863,6.676219481
,SHA,Stream,Fall,71,NA,10/28/2022,5:00:00,11.9,10/28/2022 5:00,up,9.78,6.88,1.26,771.44884,0.21,(10/28/22 05:00:00),748.4161614,6.672391852
,SHA,Stream,Fall,72,NA,10/28/2022,5:10:00,12.1,10/28/2022 5:10,up,9.78,6.83,1.26,771.44884,0.21,(10/28/22 05:10:00),748.4161614,6.668685034
,SHA,Stream,Fall,73,NA,10/28/2022,5:20:00,12.3,10/28/2022 5:20,up,9.78,6.79,1.26,771.37518,0.21,(10/28/22 05:20:00),748.3447006,6.665095251
,SHA,Stream,Fall,74,NA,10/28/2022,5:30:00,12.4,10/28/2022 5:30,up,9.79,6.85,1.26,771.37518,0.21,(10/28/22 05:30:00),748.3455023,6.661622317
,SHA,Stream,Fall,75,NA,10/28/2022,5:40:00,12.6,10/28/2022 5:40,up,9.79,6.87,1.26,771.29898,0.21,(10/28/22 05:40:00),748.2715773,6.658208469
,SHA,Stream,Fall,76,NA,10/28/2022,5:50:00,12.8,10/28/2022 5:50,up,9.79,6.85,1.26,771.29898,0.21,(10/28/22 05:50:00),748.2715773,6.654900178
,SHA,Stream,Fall,77,NA,10/28/2022,6:00:00,12.9,10/28/2022 6:00,up,9.79,6.83,1.26,771.44884,0.21,(10/28/22 06:00:00),748.4169631,6.651754778
,SHA,Stream,Fall,78,NA,10/28/2022,6:10:00,13.1,10/28/2022 6:10,up,9.79,6.86,1.26,771.52504,0.21,(10/28/22 06:10:00),748.4908882,6.64878689
,SHA,Stream,Fall,79,NA,10/28/2022,6:20:00,13.3,10/28/2022 6:20,up,9.8,6.85,1.26,771.5987,0.21,(10/28/22 06:20:00),748.5631509,6.645973639
,SHA,Stream,Fall,80,NA,10/28/2022,6:30:00,13.4,10/28/2022 6:30,up,9.81,6.83,1.26,771.6749,0.21,(10/28/22 06:30:00),748.6378779,6.643260706
,SHA,Stream,Fall,81,NA,10/28/2022,6:40:00,13.6,10/28/2022 6:40,up,9.81,6.84,1.26,771.6749,0.21,(10/28/22 06:40:00),748.6378779,6.640620109
,SHA,Stream,Fall,82,NA,10/28/2022,6:50:00,13.8,10/28/2022 6:50,up,9.81,6.83,1.26,771.6749,0.21,(10/28/22 06:50:00),748.6378779,6.638077187
,SHA,Stream,Fall,83,NA,10/28/2022,7:00:00,13.9,10/28/2022 7:00,up,9.81,6.82,1.26,771.74856,0.21,(10/28/22 07:00:00),748.7093389,6.635648283
,SHA,Stream,Fall,84,NA,10/28/2022,7:10:00,14.1,10/28/2022 7:10,up,9.8,6.82,1.26,771.89842,0.21,(10/28/22 07:10:00),748.853923,6.63336531
,SHA,Stream,Fall,85,NA,10/28/2022,7:20:00,14.3,10/28/2022 7:20,up,9.8,6.8,1.26,771.89842,0.21,(10/28/22 07:20:00),748.853923,6.631256009
,SHA,Stream,Fall,86,NA,10/28/2022,7:30:00,14.4,10/28/2022 7:30,up,9.79,6.84,1.26,771.82476,0.21,(10/28/22 07:30:00),748.7816599,6.6292002
,SHA,Stream,Fall,87,NA,10/28/2022,7:40:00,14.6,10/28/2022 7:40,up,9.79,6.81,1.26,771.89842,0.21,(10/28/22 07:40:00),748.8531208,6.627269055
,SHA,Stream,Fall,88,NA,10/28/2022,7:50:00,14.8,10/28/2022 7:50,up,9.78,6.81,1.26,771.97462,0.21,(10/28/22 07:50:00),748.9262435,6.625445274
,SHA,Stream,Fall,89,NA,10/28/2022,8:00:00,14.9,10/28/2022 8:00,up,9.76,6.8,1.26,771.97462,0.21,(10/28/22 08:00:00),748.9246386,6.623748875
,SHA,Stream,Fall,90,NA,10/28/2022,8:10:00,15.1,10/28/2022 8:10,up,9.75,6.84,1.26,772.04828,0.21,(10/28/22 08:10:00),748.9952967,6.622227712
,SHA,Stream,Fall,91,NA,10/28/2022,8:20:00,15.3,10/28/2022 8:20,up,9.72,6.8,1.26,772.04828,0.21,(10/28/22 08:20:00),748.9928886,6.62081706
,SHA,Stream,Fall,92,NA,10/28/2022,8:30:00,15.4,10/28/2022 8:30,up,9.7,6.84,11.76,772.12448,0.21,(10/28/22 08:30:00),749.0652072,6.625377464
,SHA,Stream,Fall,93,NA,10/28/2022,8:40:00,15.6,10/28/2022 8:40,up,9.67,6.85,17.01,772.12448,0.21,(10/28/22 08:40:00),749.0627981,6.638516565
,SHA,Stream,Fall,94,NA,10/28/2022,8:50:00,15.8,10/28/2022 8:50,up,9.65,6.87,27.51,772.12448,0.21,(10/28/22 08:50:00),749.0611917,6.659951882
,SHA,Stream,Fall,95,NA,10/28/2022,9:00:00,15.9,10/28/2022 9:00,up,9.63,6.87,35.49,772.27434,0.21,(10/28/22 09:00:00),749.2049685,6.690869028
,SHA,Stream,Fall,96,NA,10/28/2022,9:10:00,16.1,10/28/2022 9:10,up,9.61,6.89,40.74,772.4242,0.21,(10/28/22 09:10:00),749.3487444,6.72807998
,SHA,Stream,Fall,97,NA,10/28/2022,9:20:00,16.3,10/28/2022 9:20,up,9.59,6.79,51.24,772.5004,0.21,(10/28/22 09:20:00),749.4210602,6.77271808
,SHA,Stream,Fall,98,NA,10/28/2022,9:30:00,16.4,10/28/2022 9:30,up,9.57,6.87,74.76,772.65026,0.21,(10/28/22 09:30:00),749.5648346,6.834539102
,SHA,Stream,Fall,99,NA,10/28/2022,9:40:00,16.6,10/28/2022 9:40,up,9.55,6.84,90.51,772.57406,0.21,(10/28/22 09:40:00),749.4893029,6.915755029
,SHA,Stream,Fall,100,NA,10/28/2022,9:50:00,16.8,10/28/2022 9:50,up,9.52,6.89,98.49,772.57406,0.21,(10/28/22 09:50:00),749.4868898,7.007087694
,SHA,Stream,Fall,101,NA,10/28/2022,10:00:00,16.9,10/28/2022 10:00,up,9.49,6.9,106.26,772.5004,0.21,(10/28/22 10:00:00),749.4130177,7.103842353
,SHA,Stream,Fall,102,NA,10/28/2022,10:10:00,17.1,10/28/2022 10:10,up,9.45,6.88,66.99,772.65026,0.21,(10/28/22 10:10:00),749.5551797,7.179935827
,SHA,Stream,Fall,103,NA,10/28/2022,10:20:00,17.3,10/28/2022 10:20,up,9.43,6.83,59.01,772.5004,0.21,(10/28/22 10:20:00),749.4081895,7.227511604
,SHA,Stream,Fall,104,NA,10/28/2022,10:30:00,17.4,10/28/2022 10:30,up,9.43,6.94,69.51,772.35054,0.21,(10/28/22 10:30:00),749.2628092,7.274748229
,SHA,Stream,Fall,105,NA,10/28/2022,10:40:00,17.6,10/28/2022 10:40,up,9.41,6.99,64.26,772.35054,0.21,(10/28/22 10:40:00),749.2611997,7.323104209
,SHA,Stream,Fall,106,NA,10/28/2022,10:50:00,17.8,10/28/2022 10:50,up,9.41,7.04,98.49,772.19814,0.21,(10/28/22 10:50:00),749.1133557,7.385656069
,SHA,Stream,Fall,107,NA,10/28/2022,11:00:00,17.9,10/28/2022 11:00,up,9.42,7.06,122.01,771.97462,0.21,(10/28/22 11:00:00),748.8973222,7.47751354
,SHA,Stream,Fall,108,NA,10/28/2022,11:10:00,18.1,10/28/2022 11:10,up,9.44,7.13,108.99,771.89842,0.21,(10/28/22 11:10:00),748.8250086,7.571637029
,SHA,Stream,Fall,109,NA,10/28/2022,11:20:00,18.3,10/28/2022 11:20,up,9.48,7.14,108.99,772.04828,0.21,(10/28/22 11:20:00),748.9736059,7.655069977
,SHA,Stream,Fall,110,NA,10/28/2022,11:30:00,18.4,10/28/2022 11:30,up,9.53,7.27,101.01,771.6749,0.21,(10/28/22 11:30:00),748.6154033,7.730776423
,SHA,Stream,Fall,111,NA,10/28/2022,11:40:00,18.6,10/28/2022 11:40,up,9.59,7.35,74.76,771.52504,0.21,(10/28/22 11:40:00),748.4748402,7.784486146
,SHA,Stream,Fall,112,NA,10/28/2022,11:50:00,18.8,10/28/2022 11:50,up,9.65,7.4,72.24,771.5987,0.21,(10/28/22 11:50:00),748.5511167,7.820067426
,SHA,Stream,Fall,113,NA,10/28/2022,12:00:00,18.9,10/28/2022 12:00,up,9.7,7.48,72.24,771.52504,0.21,(10/28/22 12:00:00),748.4836693,7.852616836
,SHA,Stream,Fall,114,NA,10/28/2022,12:10:00,19.1,10/28/2022 12:10,up,9.75,7.51,72.24,771.44884,0.21,(10/28/22 12:10:00),748.4137557,7.883632996
,SHA,Stream,Fall,115,NA,10/28/2022,12:20:00,19.3,10/28/2022 12:20,up,9.8,7.49,72.24,771.37518,0.21,(10/28/22 12:20:00),748.3463039,7.913168463
,SHA,Stream,Fall,116,NA,10/28/2022,12:30:00,19.4,10/28/2022 12:30,up,9.87,7.6,69.51,771.29898,0.21,(10/28/22 12:30:00),748.2779883,7.93975468
,SHA,Stream,Fall,117,NA,10/28/2022,12:40:00,19.6,10/28/2022 12:40,up,9.96,7.67,69.51,771.22532,0.21,(10/28/22 12:40:00),748.2137343,7.963375884
,SHA,Stream,Fall,118,NA,10/28/2022,12:50:00,19.8,10/28/2022 12:50,up,10.06,7.79,69.51,771.14912,0.21,(10/28/22 12:50:00),748.1478102,7.985524575
,SHA,Stream,Fall,119,NA,10/28/2022,13:00:00,19.9,10/28/2022 13:00,up,10.16,7.85,69.51,771.07546,0.21,(10/28/22 13:00:00),748.0843432,8.006200048
,SHA,Stream,Fall,120,NA,10/28/2022,13:10:00,20.1,10/28/2022 13:10,up,10.27,7.92,66.99,771.22532,0.21,(10/28/22 13:10:00),748.2385256,8.024117372
,SHA,Stream,Fall,121,NA,10/28/2022,13:20:00,20.3,10/28/2022 13:20,up,10.37,7.96,69.51,771.37518,0.21,(10/28/22 13:20:00),748.3919062,8.040781133
,SHA,Stream,Fall,122,NA,10/28/2022,13:30:00,20.4,10/28/2022 13:30,up,10.47,7.98,66.99,771.07546,0.21,(10/28/22 13:30:00),748.1090951,8.056159225
,SHA,Stream,Fall,123,NA,10/28/2022,13:40:00,20.6,10/28/2022 13:40,up,10.58,8.02,66.99,771.37518,0.21,(10/28/22 13:40:00),748.4086616,8.068939523
,SHA,Stream,Fall,124,NA,10/28/2022,13:50:00,20.8,10/28/2022 13:50,up,10.71,8.08,66.99,771.37518,0.21,(10/28/22 13:50:00),748.4190217,8.080602675
,SHA,Stream,Fall,125,NA,10/28/2022,14:00:00,20.9,10/28/2022 14:00,up,10.84,8.11,66.99,771.37518,0.21,(10/28/22 14:00:00),748.4293725,8.091005944
,SHA,Stream,Fall,126,NA,10/28/2022,14:10:00,21.1,10/28/2022 14:10,up,10.97,8.12,66.99,771.29898,0.21,(10/28/22 14:10:00),748.3657796,8.100170603
,SHA,Stream,Fall,127,NA,10/28/2022,14:20:00,21.3,10/28/2022 14:20,up,11.1,8.16,66.99,771.29898,0.21,(10/28/22 14:20:00),748.3761108,8.108138399
,SHA,Stream,Fall,128,NA,10/28/2022,14:30:00,21.4,10/28/2022 14:30,up,11.24,8.19,66.99,771.14912,0.21,(10/28/22 14:30:00),748.2418178,8.114914266
,SHA,Stream,Fall,129,NA,10/28/2022,14:40:00,21.6,10/28/2022 14:40,up,11.38,8.2,64.26,771.07546,0.21,(10/28/22 14:40:00),748.1814474,8.118973437
,SHA,Stream,Fall,130,NA,10/28/2022,14:50:00,21.8,10/28/2022 14:50,up,11.5,8.27,64.26,770.99926,0.21,(10/28/22 14:50:00),748.1170158,8.120469653
,SHA,Stream,Fall,131,NA,10/28/2022,15:00:00,21.9,10/28/2022 15:00,up,11.64,8.29,64.26,770.92306,0.21,(10/28/22 15:00:00),748.0541566,8.121058333
,SHA,Stream,Fall,132,NA,10/28/2022,15:10:00,22.1,10/28/2022 15:10,up,11.78,8.3,64.26,770.92306,0.21,(10/28/22 15:10:00),748.0652252,8.12069635
,SHA,Stream,Fall,133,NA,10/28/2022,15:20:00,22.3,10/28/2022 15:20,up,11.91,8.23,61.74,770.8494,0.21,(10/28/22 15:20:00),748.0040165,8.118054792
,SHA,Stream,Fall,134,NA,10/28/2022,15:30:00,22.4,10/28/2022 15:30,up,12.05,8.31,61.74,770.8494,0.21,(10/28/22 15:30:00),748.0150634,8.11325177
,SHA,Stream,Fall,135,NA,10/28/2022,15:40:00,22.6,10/28/2022 15:40,up,12.18,8.34,61.74,770.69954,0.21,(10/28/22 15:40:00),747.8798888,8.107700918
,SHA,Stream,Fall,136,NA,10/28/2022,15:50:00,22.8,10/28/2022 15:50,up,12.31,8.34,56.49,770.69954,0.21,(10/28/22 15:50:00),747.8901259,8.098601829
,SHA,Stream,Fall,137,NA,10/28/2022,16:00:00,22.9,10/28/2022 16:00,up,12.43,8.35,51.24,770.7732,0.21,(10/28/22 16:00:00),747.9710482,8.08329976
,SHA,Stream,Fall,138,NA,10/28/2022,16:10:00,23.1,10/28/2022 16:10,up,12.55,8.35,48.51,770.7732,0.21,(10/28/22 16:10:00),747.9804827,8.063473282
,SHA,Stream,Fall,139,NA,10/28/2022,16:20:00,23.3,10/28/2022 16:20,up,12.64,8.26,45.99,770.7732,0.21,(10/28/22 16:20:00),747.9875535,8.040836894
,SHA,Stream,Fall,140,NA,10/28/2022,16:30:00,23.4,10/28/2022 16:30,up,12.73,8.35,45.99,770.7732,0.21,(10/28/22 16:30:00),747.9946199,8.017145001
,SHA,Stream,Fall,141,NA,10/28/2022,16:40:00,23.6,10/28/2022 16:40,up,12.79,8.3,43.26,770.7732,0.21,(10/28/22 16:40:00),747.9993284,7.992382732
,SHA,Stream,Fall,142,NA,10/28/2022,16:50:00,23.8,10/28/2022 16:50,up,12.86,8.3,43.26,770.7732,0.21,(10/28/22 16:50:00),748.0048192,7.966720442
,SHA,Stream,Fall,143,NA,10/28/2022,17:00:00,23.9,10/28/2022 17:00,up,12.91,8.26,40.74,770.8494,0.21,(10/28/22 17:00:00),748.082689,7.940322245
,SHA,Stream,Fall,144,NA,10/28/2022,17:10:00,24.1,10/28/2022 17:10,up,12.95,8.23,40.74,770.8494,0.21,(10/28/22 17:10:00),748.0858246,7.913332501
,SHA,Stream,Fall,145,NA,10/28/2022,17:20:00,24.3,10/28/2022 17:20,up,12.98,8.19,38.01,770.7732,0.21,(10/28/22 17:20:00),748.0142258,7.885684408
,SHA,Stream,Fall,146,NA,10/28/2022,17:30:00,24.4,10/28/2022 17:30,up,12.99,8.16,35.49,770.8494,0.21,(10/28/22 17:30:00),748.0889594,7.856128291
,SHA,Stream,Fall,147,NA,10/28/2022,17:40:00,24.6,10/28/2022 17:40,up,13,8.12,30.24,770.8494,0.21,(10/28/22 17:40:00),748.089743,7.823477642
,SHA,Stream,Fall,148,NA,10/28/2022,17:50:00,24.8,10/28/2022 17:50,up,12.99,8.11,30.24,770.8494,0.21,(10/28/22 17:50:00),748.0889594,7.789250271
